primary,external,count
R55,Y83,8
R55,V43,8
R55,W22,7
R55,Y84,7
R55,W17,6
R55,W19,6
R55,V47,5
R55,W05,5
R55,Y83,5
R55,W08,5
R55,V18,4
R55,V19,4
R55,W20,4
R55,W20,3
R55,W11,3
R55,W08,3
R55,Y99,3
R55,W57,3
R55,W00,3
R55,V48,2
R55,V89,2
R55,X30,2
R55,Y82,2
R55,Y71,2
R55,X32,2
R55,X31,2
R55,X12,2
R55,W50,2
R55,W28,2
R55,W26,2
R55,W13,2
R55,V68,2
R55,V58,2
R55,V13,2
R55,V00,2
R55,W01,2
R55,Y99,1
R55,Y69,1
R55,Y95,1
R55,V19,1
R55,X19,1
R55,Y73,1
R55,X31,1
R55,W45,1
R55,Y81,1
R55,V57,1
R55,W13,1
R55,V29,1
R55,V43,1
R55,X50,1
R55,W23,1
R55,Y82,1
R55,W57,1
R55,W00,1
R55,V49,1
R55,Y71,1
R55,V03,1
R55,V09,1
R55,V28,1
R55,V45,1
R55,V53,1
R55,V57,1
R55,V59,1
R55,V78,1
R55,V80,1
R55,V81,1
R55,V87,1
R55,V94,1
R55,W03,1
R55,W04,1
R55,W16,1
R55,W31,1
R55,W55,1
R55,W67,1
R55,W86,1
R55,X08,1
R55,X15,1
R55,Y73,1
R55,Y74,1
R55,X58,1
R56,W19,96
R56,X58,65
R56,W18,59
R56,W19,42
R56,W01,18
R56,Y90,17
R56,Y92,16
R56,W18,16
R56,X58,14
R56,Y92,12
R56,Y90,11
R56,W06,9
R56,W06,6
R56,W22,6
R56,Y83,5
R56,Y84,5
R56,W01,5
R56,W10,5
R56,Y95,4
R56,W07,4
R56,V89,4
R56,W17,4
R56,W10,3
R56,V89,3
R56,V87,3
R56,W57,2
R56,V29,2
R56,Y04,2
R56,W20,2
R56,W07,2
R56,W51,1
R56,W11,1
R56,W05,1
R56,W45,1
R56,W17,1
R56,W26,1
R56,X18,1
R56,X78,1
R56,W50,1
R56,V49,1
R56,V47,1
R56,V00,1
R56,V47,1
R56,V48,1
R56,V49,1
R56,V99,1
R56,W05,1
R56,W08,1
R56,W45,1
R56,W49,1
R56,X10,1
R56,X12,1
R56,X78,1
R56,Y63,1
R56,Y83,1
R56,Y84,1
R56,Y93,1
R56,Y99,1
R56,V89,1
R57,Y83,8
R57,Y92,8
R57,W19,7
R57,Y84,6
R57,X58,3
R57,W18,2
R57,Y90,2
R57,Y95,2
R57,W19,2
R57,Y73,1
R57,W06,1
R57,W01,1
R57,W05,1
R57,X58,1
R57,Y92,1
R58,X58,12
R58,W19,11
R58,Y92,4
R58,Y84,3
R58,W18,3
R58,Y92,2
R58,W01,2
R58,W45,2
R58,W06,2
R58,V47,1
R58,V49,1
R58,W20,1
R58,Y33,1
R58,Y82,1
R58,Y83,1
R59,W57,6
R59,X58,4
R59,Y83,3
R59,Y92,2
R59,Y84,2
R59,Y99,2
R59,Y82,1
R59,W01,1
R59,W05,1
R59,W19,1
R59,W20,1
R59,W22,1
R59,Y95,1
R60,X58,143
R60,W19,59
R60,W18,21
R60,W22,20
R60,W01,17
R60,Y92,12
R60,W57,8
R60,W07,6
R60,V89,5
R60,W45,5
R60,Y83,5
R60,W55,4
R60,W18,3
R60,W19,3
R60,W54,3
R60,W20,3
R60,W05,2
R60,W06,2
R60,Y99,2
R60,Y93,2
R60,Y90,2
R60,X99,2
R60,X50,2
R60,X30,2
R60,W99,2
R60,W10,2
R60,V18,2
R60,W23,2
R60,W06,1
R60,Y84,1
R60,Y92,1
R60,W01,1
R60,V00,1
R60,V43,1
R60,V47,1
R60,V49,1
R60,V69,1
R60,V80,1
R60,V99,1
R60,W03,1
R60,W11,1
R60,W26,1
R60,W49,1
R60,W59,1
R60,X06,1
R60,X08,1
R60,X19,1
R60,Y73,1
R60,Y82,1
R60,Y84,1
R60,Y95,1
R60,X58,1
R61,Y92,2
R61,Y83,2
R61,V49,1
R61,W11,1
R61,W19,1
R61,W57,1
R61,X30,1
R62,W19,15
R62,W18,13
R62,W19,11
R62,X58,8
R62,Y92,5
R62,W06,5
R62,W18,5
R62,X58,5
R62,Y83,4
R62,Y84,4
R62,W01,3
R62,W08,3
R62,W19,3
R62,Y95,2
R62,Y93,2
R62,Y73,2
R62,W05,2
R62,W01,2
R62,Y79,1
R62,Y04,1
R62,W06,1
R62,W57,1
R62,W10,1
R62,X31,1
R62,Y99,1
R62,X31,1
R62,Y09,1
R62,Y83,1
R62,Y90,1
R62,Y92,1
R62,Y93,1
R62,Y95,1
R62,W18,1
R62,X58,1
R63,W19,19
R63,X58,14
R63,W57,5
R63,W18,4
R63,Y92,2
R63,W10,2
R63,V89,2
R63,W19,1
R63,V18,1
R63,X32,1
R63,W19,1
R64,W18,1
R64,W19,1
R64,Y07,1
R65,Y95,10
R65,W19,5
R65,Y83,3
R65,Y84,2
R65,Y92,2
R65,W01,2
R65,W18,2
R65,V47,2
R65,X58,1
R65,V89,1
R65,W19,1
R65,V43,1
R65,W01,1
R65,W57,1
R65,X31,1
R65,X58,1
R65,Y73,1
R65,Y83,1
R65,Y92,1
R65,Y95,1
R68,W19,17
R68,X58,13
R68,Y04,10
R68,Y92,6
R68,W57,5
R68,W01,4
R68,X58,2
R68,Y83,2
R68,V89,2
R68,Y08,2
R68,Y00,2
R68,W50,2
R68,W06,2
R68,V43,1
R68,W01,1
R68,Y92,1
R68,X31,1
R68,W19,1
R68,V17,1
R68,V19,1
R68,V47,1
R68,W10,1
R68,W18,1
R68,W21,1
R68,W54,1
R68,W88,1
R68,Y84,1
R68,Y99,1
R68,Y93,1
R69,X58,4
R69,Y92,2
R69,W01,1
R69,W18,1
R69,W19,1
R70,W19,1
R71,Y84,1
R71,X58,1
R73,W19,15
R73,W57,14
R73,X58,11
R73,Y92,3
R73,Y99,2
R73,W18,2
R73,V89,2
R73,W18,1
R73,V87,1
R73,W04,1
R73,W10,1
R73,W11,1
R73,W55,1
R73,W90,1
R73,X31,1
R73,Y82,1
R73,Y90,1
R74,W19,14
R74,X58,7
R74,W01,4
R74,W06,3
R74,Y92,2
R74,W57,2
R74,W18,2
R74,W10,2
R74,X30,1
R74,W06,1
R74,W05,1
R74,Y83,1
R74,Y90,1
R76,W57,2
R76,X58,1
R76,Y99,1
R77,W19,3
R77,W01,2
R77,Y92,1
R77,W06,1
R77,V58,1
R77,W18,1
R77,W57,1
R77,Y83,1
R78,Y83,20
R78,Y92,10
R78,Y84,7
R78,W19,7
R78,Y83,7
R78,Y95,6
R78,W18,5
R78,X58,3
R78,W01,3
R78,X58,3
R78,W06,2
R78,Y84,2
R78,W19,2
R78,W18,2
R78,Y99,1
R78,X30,1
R78,W17,1
R78,W22,1
R78,W55,1
R78,Y09,1
R78,W54,1
R78,X32,1
R78,Y73,1
R78,W05,1
R78,W57,1
R78,Y33,1
R78,Y82,1
R78,Y71,1
R78,X31,1
R78,Y93,1
R78,W18,1
R78,W19,1
R78,X58,1
R79,W19,32
R79,X58,18
R79,W18,14
R79,Y92,10
R79,Y92,10
R79,W19,9
R79,W01,6
R79,Y83,6
R79,W06,5
R79,V49,4
R79,W18,3
R79,W22,3
R79,W10,2
R79,Y83,2
R79,W57,2
R79,W17,2
R79,W10,2
R79,W07,2
R79,Y33,1
R79,X58,1
R79,Y90,1
R79,W07,1
R79,W01,1
R79,Y99,1
R79,V48,1
R79,V59,1
R79,V87,1
R79,V89,1
R79,W26,1
R79,Y64,1
R79,Y84,1
R79,Y90,1
R79,Y99,1
R80,V92,1
R80,W18,1
R80,W19,1
R80,Y62,1
R80,Y84,1
R82,X58,9
R82,W19,4
R82,W19,3
R82,W18,3
R82,Y84,2
R82,Y92,1
R82,W18,1
R82,V89,1
R82,W01,1
R82,V89,1
R82,W01,1
R82,Y33,1
R85,X01,1
R85,X58,1
R87,Y84,1
R87,Y90,1
R89,W19,1
R89,X58,1
R89,Y84,1
R90,W19,7
R90,X58,2
R90,V89,1
R90,W18,1
R91,X58,83
R91,W19,27
R91,Y84,20
R91,Y83,17
R91,Y83,5
R91,Y92,5
R91,W01,5
R91,W18,5
R91,Y84,4
R91,Y92,3
R91,Y65,3
R91,W57,3
R91,W01,2
R91,Y93,2
R91,W54,2
R91,W10,2
R91,V89,2
R91,V43,2
R91,W18,1
R91,W22,1
R91,Y71,1
R91,V00,1
R91,V48,1
R91,W11,1
R91,W13,1
R91,W17,1
R91,X32,1
R91,X39,1
R91,X50,1
R91,Y04,1
R91,Y09,1
R91,Y36,1
R91,Y82,1
R91,Y99,1
R91,W19,1
R92,X58,6
R92,W19,4
R92,V49,1
R92,Y82,1
R92,Y84,1
R92,Y92,1
R92,Y99,1
R93,X58,26
R93,W19,16
R93,W18,5
R93,W10,3
R93,W01,2
R93,V48,1
R93,V49,1
R93,V89,1
R93,W05,1
R93,W55,1
R93,Y33,1
R93,Y83,1
R93,Y99,1
R94,X58,17
R94,W19,13
R94,Y83,6
R94,Y84,4
R94,Y92,3
R94,W18,3
R94,Y93,2
R94,W01,2
R94,W19,1
R94,Y83,1
R94,V49,1
R94,V89,1
R94,W05,1
R94,W06,1
R94,W10,1
R94,W31,1
R94,W90,1
R94,Y90,1
R94,Y99,1
R97,Y84,5
R97,X58,2
R97,V89,1
R97,W22,1
R97,W57,1
R97,Y99,1
R99,V28,1
R99,V89,1
R99,W01,1
R99,W19,1
R99,X58,1
R99,X95,1
S00,W01,3936
S00,W19,2501
S00,W18,2448
S00,W06,704
S00,W10,565
S00,X58,531
S00,W05,493
S00,W22,460
S00,Y04,305
S00,W07,291
S00,W57,219
S00,W17,187
S00,W20,110
S00,W00,104
S00,Y92,99
S00,V49,79
S00,Y93,61
S00,Y90,59
S00,V43,57
S00,W11,54
S00,W08,49
S00,W18,48
S00,W19,44
S00,W01,41
S00,Y09,39
S00,V00,34
S00,V48,32
S00,W45,32
S00,V89,32
S00,Y00,30
S00,W54,25
S00,W50,25
S00,Y08,25
S00,V03,21
S00,W21,19
S00,Y99,19
S00,W03,18
S00,W55,18
S00,V19,15
S00,V47,15
S00,W10,14
S00,V18,14
S00,Y33,12
S00,X83,12
S00,V09,11
S00,V86,11
S00,W06,10
S00,W26,10
S00,X50,8
S00,V58,8
S00,Y35,7
S00,W31,7
S00,W51,6
S00,V29,6
S00,X58,5
S00,V28,5
S00,V44,5
S00,V59,5
S00,V78,5
S00,V87,5
S00,W05,4
S00,V17,4
S00,X79,4
S00,Y92,3
S00,Y07,3
S00,Y03,3
S00,X99,3
S00,W25,3
S00,W16,3
S00,V40,3
S00,V13,3
S00,V03,2
S00,W07,2
S00,V43,2
S00,Y04,2
S00,Y29,2
S00,X78,2
S00,X19,2
S00,W53,2
S00,W29,2
S00,W27,2
S00,W23,2
S00,W14,2
S00,W13,2
S00,W12,2
S00,W09,2
S00,W04,2
S00,V98,2
S00,V93,2
S00,V84,2
S00,V80,2
S00,V79,2
S00,V27,2
S00,V11,2
S00,V18,1
S00,Y93,1
S00,Y83,1
S00,V92,1
S00,V49,1
S00,W03,1
S00,W22,1
S00,Y09,1
S00,V48,1
S00,V23,1
S00,V53,1
S00,V54,1
S00,V63,1
S00,V68,1
S00,V69,1
S00,V88,1
S00,W28,1
S00,W40,1
S00,W60,1
S00,W64,1
S00,X32,1
S00,X80,1
S00,X93,1
S00,Y01,1
S00,Y28,1
S00,Y65,1
S00,Y83,1
S00,Y84,1
S01,W01,5207
S01,W18,2792
S01,W19,2683
S01,W22,871
S01,X58,850
S01,W06,825
S01,W10,692
S01,W05,418
S01,W07,265
S01,Y04,255
S01,W20,205
S01,W17,180
S01,W54,138
S01,Y92,129
S01,W45,127
S01,W00,113
S01,W26,93
S01,W11,86
S01,Y93,75
S01,Y00,67
S01,W01,61
S01,Y90,61
S01,W18,57
S01,W08,46
S01,V49,38
S01,W50,38
S01,Y09,35
S01,W55,34
S01,W19,33
S01,V89,31
S01,V43,30
S01,Y08,26
S01,V00,26
S01,W25,25
S01,Y83,25
S01,V18,25
S01,Y99,25
S01,W21,23
S01,X99,23
S01,V47,20
S01,W03,20
S01,V48,19
S01,Y84,18
S01,W31,18
S01,V19,16
S01,V86,15
S01,W13,14
S01,V03,13
S01,W34,13
S01,W51,12
S01,W27,12
S01,V09,11
S01,X83,11
S01,W10,10
S01,W06,10
S01,Y92,8
S01,W05,8
S01,W07,8
S01,V80,8
S01,V29,8
S01,V58,8
S01,Y29,7
S01,X74,7
S01,X50,7
S01,W29,7
S01,W23,7
S01,V28,7
S01,Y33,6
S01,X58,5
S01,W22,5
S01,Y93,5
S01,V78,5
S01,W57,5
S01,W04,4
S01,W16,4
S01,X72,4
S01,Y90,3
S01,V49,3
S01,X78,3
S01,W37,3
S01,W30,3
S01,W14,3
S01,V87,3
S01,V59,3
S01,W45,2
S01,Y08,2
S01,W54,2
S01,Y35,2
S01,Y07,2
S01,X95,2
S01,W64,2
S01,W61,2
S01,W53,2
S01,W33,2
S01,W28,2
S01,W09,2
S01,V98,2
S01,V97,2
S01,V94,2
S01,V93,2
S01,V91,2
S01,V53,2
S01,V23,2
S01,V17,2
S01,V13,2
S01,W18,2
S01,W13,1
S01,Y95,1
S01,Y04,1
S01,V48,1
S01,W00,1
S01,W11,1
S01,V00,1
S01,V23,1
S01,X99,1
S01,V57,1
S01,W26,1
S01,Y99,1
S01,W34,1
S01,W32,1
S01,W20,1
S01,V01,1
S01,V27,1
S01,V57,1
S01,V64,1
S01,V67,1
S01,V73,1
S01,V81,1
S01,V88,1
S01,W15,1
S01,W32,1
S01,W60,1
S01,W88,1
S01,X03,1
S01,X16,1
S01,X79,1
S01,X80,1
S01,X93,1
S01,Y01,1
S01,Y02,1
S01,Y28,1
S01,Y30,1
S01,Y69,1
S01,W19,1
S01,Y92,1
S01,W19,1
S01,X58,1
S02,W01,988
S02,W18,441
S02,W19,439
S02,X58,251
S02,Y04,171
S02,W10,162
S02,W18,122
S02,W01,104
S02,W06,90
S02,W19,83
S02,W05,68
S02,W22,68
S02,W10,28
S02,Y09,28
S02,W07,26
S02,W17,25
S02,Y08,24
S02,Y92,21
S02,W20,21
S02,Y90,21
S02,W11,21
S02,Y00,20
S02,W00,19
S02,Y93,19
S02,Y04,16
S02,Y90,15
S02,Y92,15
S02,V49,15
S02,V89,15
S02,W08,12
S02,W06,11
S02,W50,10
S02,W55,10
S02,V49,9
S02,Y93,9
S02,V47,9
S02,V03,9
S02,X74,8
S02,W05,8
S02,Y99,8
S02,X58,7
S02,W11,7
S02,V86,7
S02,V18,7
S02,V43,6
S02,V00,6
S02,V43,6
S02,V48,6
S02,W54,6
S02,W07,5
S02,V18,5
S02,V19,5
S02,V80,5
S02,W03,5
S02,W21,5
S02,W19,5
S02,V03,4
S02,Y08,4
S02,W13,4
S02,W17,3
S02,Y09,3
S02,V29,3
S02,W13,3
S02,V89,3
S02,Y00,3
S02,V48,3
S02,Y35,3
S02,V09,3
S02,V19,2
S02,Y84,2
S02,W22,2
S02,X72,2
S02,Y33,2
S02,Y24,2
S02,X99,2
S02,X74,2
S02,W26,2
S02,V40,2
S02,V29,2
S02,V28,2
S02,V17,2
S02,V17,1
S02,V13,1
S02,W08,1
S02,W20,1
S02,Y95,1
S02,V09,1
S02,V47,1
S02,X99,1
S02,V00,1
S02,X97,1
S02,W55,1
S02,V86,1
S02,V27,1
S02,X95,1
S02,W00,1
S02,V02,1
S02,V13,1
S02,V54,1
S02,V58,1
S02,V73,1
S02,V78,1
S02,V81,1
S02,V87,1
S02,V92,1
S02,V94,1
S02,W16,1
S02,W29,1
S02,W33,1
S02,W34,1
S02,W45,1
S02,W51,1
S02,X10,1
S02,X50,1
S02,X72,1
S02,Y07,1
S02,Y83,1
S02,V89,1
S02,W01,1
S02,W19,1
S02,W01,1
S02,V03,1
S02,W00,1
S03,X58,63
S03,W19,13
S03,X50,7
S03,W01,7
S03,W18,5
S03,W10,3
S03,X58,2
S03,Y09,2
S03,W18,1
S03,Y92,1
S03,W19,1
S03,V03,1
S03,V19,1
S03,V78,1
S03,W06,1
S03,W22,1
S03,W34,1
S03,Y04,1
S03,Y35,1
S03,Y83,1
S03,Y84,1
S03,Y90,1
S03,Y92,1
S04,X58,7
S04,W10,1
S04,W19,1
S04,Y83,1
S05,X58,870
S05,W22,259
S05,W01,168
S05,W19,115
S05,W18,80
S05,W20,69
S05,Y04,42
S05,Y93,35
S05,W06,31
S05,W45,28
S05,W50,27
S05,Y92,23
S05,Y33,17
S05,W10,16
S05,W26,14
S05,W54,12
S05,W07,11
S05,W01,10
S05,Y99,10
S05,W21,8
S05,W05,8
S05,Y90,7
S05,W51,7
S05,V49,6
S05,W17,6
S05,W55,6
S05,W60,5
S05,Y08,4
S05,W18,3
S05,Y29,3
S05,W61,3
S05,W31,3
S05,W19,2
S05,W20,2
S05,W06,2
S05,W22,2
S05,V86,2
S05,X83,2
S05,W25,2
S05,W08,2
S05,W03,2
S05,V89,2
S05,V47,2
S05,V29,2
S05,W54,1
S05,W26,1
S05,Y00,1
S05,W05,1
S05,X73,1
S05,X99,1
S05,W10,1
S05,Y92,1
S05,W17,1
S05,V19,1
S05,V23,1
S05,V40,1
S05,V46,1
S05,V80,1
S05,V86,1
S05,V87,1
S05,W00,1
S05,W16,1
S05,W23,1
S05,W27,1
S05,W29,1
S05,W38,1
S05,W39,1
S05,W57,1
S05,W89,1
S05,X08,1
S05,X10,1
S05,X11,1
S05,X12,1
S05,X95,1
S05,X99,1
S05,Y00,1
S05,Y09,1
S05,Y84,1
S06,W18,1402
S06,W19,1354
S06,W01,1093
S06,W19,1088
S06,W01,878
S06,W18,851
S06,X58,718
S06,W10,391
S06,W10,339
S06,W06,179
S06,W22,168
S06,W06,168
S06,Y92,151
S06,W00,127
S06,W11,99
S06,W17,98
S06,V89,97
S06,W07,96
S06,W17,91
S06,V49,86
S06,W05,85
S06,Y04,80
S06,W05,74
S06,W07,74
S06,V89,66
S06,W11,65
S06,X58,65
S06,V43,64
S06,V43,64
S06,W00,57
S06,W20,57
S06,V49,56
S06,Y90,54
S06,Y92,54
S06,Y93,52
S06,W22,51
S06,V03,51
S06,Y93,36
S06,Y04,33
S06,Y90,31
S06,V29,30
S06,Y99,26
S06,W19,26
S06,V47,25
S06,V03,25
S06,W08,24
S06,V48,24
S06,V19,24
S06,V00,23
S06,V18,20
S06,V18,18
S06,V86,18
S06,Y84,17
S06,Y09,17
S06,V19,17
S06,Y09,17
S06,V80,16
S06,V80,15
S06,Y95,15
S06,V47,14
S06,W08,14
S06,W03,14
S06,W13,13
S06,V48,13
S06,V29,12
S06,V09,11
S06,V00,11
S06,W21,11
S06,W13,11
S06,W18,11
S06,W20,10
S06,X74,10
S06,Y00,10
S06,V09,10
S06,W55,9
S06,Y83,9
S06,V87,9
S06,V23,8
S06,V13,8
S06,Y08,8
S06,V86,7
S06,X72,7
S06,W50,7
S06,V59,7
S06,V13,7
S06,W19,7
S06,Y08,6
S06,V23,6
S06,W54,6
S06,W55,6
S06,Y33,6
S06,W14,5
S06,V01,5
S06,V28,5
S06,V58,5
S06,V87,5
S06,V28,5
S06,W51,5
S06,W18,5
S06,Y00,4
S06,V44,4
S06,W04,4
S06,W34,4
S06,W03,4
S06,Y99,4
S06,W34,4
S06,W01,4
S06,W01,4
S06,V84,3
S06,W30,3
S06,V78,3
S06,W12,3
S06,V98,3
S06,V27,3
S06,V94,3
S06,Y83,3
S06,X72,3
S06,W04,3
S06,V53,3
S06,V44,3
S06,V89,3
S06,V53,2
S06,W31,2
S06,V10,2
S06,X50,2
S06,V22,2
S06,Y75,2
S06,V57,2
S06,Y79,2
S06,X74,2
S06,X73,2
S06,W16,2
S06,W14,2
S06,V78,2
S06,V69,2
S06,V58,2
S06,V40,2
S06,V43,2
S06,W17,2
S06,X58,2
S06,V90,1
S06,V20,1
S06,V93,1
S06,Y82,1
S06,W28,1
S06,V88,1
S06,Y35,1
S06,W50,1
S06,V79,1
S06,V05,1
S06,X73,1
S06,X78,1
S06,V04,1
S06,W21,1
S06,V91,1
S06,V24,1
S06,V81,1
S06,W45,1
S06,V11,1
S06,Y71,1
S06,X95,1
S06,V26,1
S06,W16,1
S06,Y33,1
S06,X80,1
S06,V46,1
S06,V01,1
S06,V02,1
S06,V10,1
S06,V24,1
S06,V27,1
S06,V38,1
S06,V50,1
S06,V54,1
S06,V57,1
S06,V83,1
S06,V84,1
S06,V94,1
S06,V99,1
S06,W12,1
S06,W15,1
S06,W23,1
S06,W25,1
S06,W31,1
S06,X80,1
S06,X93,1
S06,X99,1
S06,Y07,1
S06,V00,1
S06,V87,1
S06,V89,1
S06,W10,1
S06,W01,1
S06,W19,1
S06,Y84,1
S06,V03,1
S06,V09,1
S06,V49,1
S06,V84,1
S06,W06,1
S06,W10,1
S07,W01,1
S07,W18,1
S07,W19,1
S07,W22,1
S08,W54,4
S08,W19,3
S08,W10,3
S08,W01,3
S08,W18,2
S08,W55,1
S08,W54,1
S08,W17,1
S08,V09,1
S08,V17,1
S08,V86,1
S08,W26,1
S09,W01,4081
S09,W19,2981
S09,W18,2626
S09,W06,751
S09,W10,568
S09,W22,564
S09,X58,525
S09,W05,424
S09,W07,309
S09,Y04,224
S09,W00,180
S09,W17,167
S09,W20,151
S09,V49,116
S09,V43,97
S09,W11,85
S09,Y92,78
S09,Y93,63
S09,V89,48
S09,W08,46
S09,W18,42
S09,Y90,41
S09,V00,36
S09,W19,30
S09,V47,28
S09,Y08,27
S09,Y09,27
S09,W01,26
S09,Y99,25
S09,Y00,24
S09,V48,23
S09,W03,22
S09,V18,19
S09,W50,17
S09,V03,16
S09,V80,16
S09,V09,15
S09,W21,12
S09,V86,11
S09,V19,11
S09,W06,10
S09,W55,9
S09,V78,9
S09,W05,8
S09,W54,7
S09,W04,7
S09,V87,7
S09,V58,7
S09,V28,7
S09,Y92,6
S09,V29,6
S09,W13,6
S09,W26,6
S09,W45,6
S09,W51,6
S09,Y29,6
S09,V13,5
S09,V98,5
S09,X50,5
S09,V44,4
S09,V53,4
S09,W23,4
S09,Y33,4
S09,Y35,4
S09,W10,3
S09,W31,3
S09,W28,3
S09,V40,3
S09,V17,3
S09,W22,2
S09,Y93,2
S09,Y99,2
S09,W07,2
S09,Y00,2
S09,V47,2
S09,W17,2
S09,Y07,2
S09,X83,2
S09,X79,2
S09,X30,2
S09,W25,2
S09,W09,2
S09,V63,2
S09,V59,2
S09,V57,2
S09,V23,2
S09,V11,2
S09,W19,2
S09,Y92,2
S09,Y83,1
S09,V03,1
S09,X58,1
S09,V49,1
S09,V89,1
S09,X99,1
S09,W11,1
S09,V86,1
S09,W20,1
S09,Y84,1
S09,V04,1
S09,V22,1
S09,V50,1
S09,V54,1
S09,V68,1
S09,V79,1
S09,V88,1
S09,V99,1
S09,W12,1
S09,W14,1
S09,W16,1
S09,W24,1
S09,W30,1
S09,W39,1
S09,W94,1
S09,X11,1
S09,X31,1
S09,X93,1
S09,Y01,1
S09,Y84,1
S09,V87,1
S09,V89,1
S09,W07,1
S10,W57,123
S10,X58,22
S10,W01,19
S10,Y04,17
S10,W18,12
S10,W19,11
S10,W07,7
S10,V49,7
S10,V43,7
S10,W10,5
S10,W20,5
S10,V89,4
S10,Y93,2
S10,Y09,2
S10,W26,2
S10,W22,2
S10,W05,2
S10,V87,2
S10,V53,2
S10,V47,2
S10,W18,1
S10,X58,1
S10,W01,1
S10,W06,1
S10,W08,1
S10,W11,1
S10,W24,1
S10,W25,1
S10,W33,1
S10,W50,1
S10,W55,1
S10,X83,1
S10,Y00,1
S10,Y08,1
S10,Y92,1
S10,V49,1
S11,X58,37
S11,X78,11
S11,W54,9
S11,W18,8
S11,X99,8
S11,W01,7
S11,W45,6
S11,Y83,6
S11,X78,5
S11,W26,5
S11,Y84,5
S11,X99,3
S11,W19,3
S11,Y93,2
S11,W57,2
S11,W34,2
S11,W31,2
S11,Y04,1
S11,W31,1
S11,X58,1
S11,W18,1
S11,W26,1
S11,Y84,1
S11,V89,1
S11,W06,1
S11,W22,1
S11,W27,1
S11,W29,1
S11,W40,1
S11,W55,1
S11,Y92,1
S11,W20,1
S12,X58,353
S12,W19,230
S12,W01,223
S12,W18,195
S12,W01,181
S12,W18,159
S12,W19,158
S12,W10,79
S12,W10,72
S12,W06,48
S12,W06,39
S12,V43,33
S12,V49,33
S12,W05,28
S12,V89,28
S12,V89,26
S12,Y92,24
S12,W05,22
S12,W07,21
S12,W17,21
S12,W07,21
S12,V49,20
S12,Y93,15
S12,W17,15
S12,X58,14
S12,V47,13
S12,V43,13
S12,Y92,12
S12,W11,10
S12,Y93,10
S12,W11,10
S12,W18,10
S12,Y99,9
S12,V48,8
S12,W22,8
S12,Y90,8
S12,V18,7
S12,Y90,7
S12,W00,6
S12,V48,6
S12,V29,5
S12,W22,5
S12,W00,5
S12,W19,5
S12,V03,4
S12,Y04,4
S12,V18,4
S12,W20,4
S12,X50,4
S12,V86,3
S12,W20,3
S12,W08,3
S12,V80,3
S12,Y04,3
S12,W08,3
S12,V87,3
S12,V80,3
S12,V59,3
S12,V47,3
S12,W01,3
S12,V89,3
S12,V19,2
S12,W16,2
S12,V28,2
S12,W13,2
S12,V86,2
S12,V58,2
S12,V57,2
S12,V29,2
S12,V09,2
S12,W10,2
S12,V84,1
S12,Y84,1
S12,V58,1
S12,V59,1
S12,W31,1
S12,Y99,1
S12,V09,1
S12,X99,1
S12,W30,1
S12,Y79,1
S12,V44,1
S12,W09,1
S12,V13,1
S12,V53,1
S12,X50,1
S12,V00,1
S12,V03,1
S12,V17,1
S12,V19,1
S12,V40,1
S12,V54,1
S12,V69,1
S12,V84,1
S12,V93,1
S12,W03,1
S12,W28,1
S12,W30,1
S12,W50,1
S12,W51,1
S12,W57,1
S12,X31,1
S12,Y00,1
S12,Y09,1
S12,V89,1
S12,W18,1
S12,W19,1
S12,V43,1
S12,W07,1
S12,Y83,1
S13,V49,146
S13,X58,120
S13,V43,107
S13,W01,87
S13,W19,68
S13,V89,62
S13,W18,51
S13,W10,21
S13,X50,19
S13,W06,12
S13,W05,11
S13,Y92,11
S13,Y93,10
S13,Y04,9
S13,W17,8
S13,V47,8
S13,W19,7
S13,W18,7
S13,W00,7
S13,V59,7
S13,V53,6
S13,V86,5
S13,W20,5
S13,W22,5
S13,Y99,5
S13,V87,4
S13,W07,4
S13,W11,4
S13,W06,3
S13,V48,3
S13,V44,3
S13,V40,3
S13,V09,3
S13,W01,2
S13,V89,2
S13,V43,2
S13,Y35,2
S13,Y33,2
S13,W51,2
S13,W50,2
S13,W16,2
S13,V29,2
S13,V19,2
S13,V18,2
S13,V00,2
S13,V49,1
S13,Y93,1
S13,V48,1
S13,V53,1
S13,W07,1
S13,Y83,1
S13,X58,1
S13,W10,1
S13,W17,1
S13,V44,1
S13,W05,1
S13,X50,1
S13,V23,1
S13,V03,1
S13,V42,1
S13,V68,1
S13,V73,1
S13,V78,1
S13,V79,1
S13,V84,1
S13,V99,1
S13,W08,1
S13,W13,1
S13,W55,1
S13,Y00,1
S13,Y32,1
S14,X58,68
S14,W18,43
S14,W01,35
S14,W19,35
S14,W10,20
S14,W19,14
S14,W17,9
S14,V89,8
S14,V49,7
S14,W18,7
S14,W01,7
S14,X58,6
S14,W11,5
S14,Y92,5
S14,V43,5
S14,X50,4
S14,W06,4
S14,V86,4
S14,V89,3
S14,V47,3
S14,W00,3
S14,W05,3
S14,W11,3
S14,V49,3
S14,V86,2
S14,Y93,2
S14,Y90,2
S14,V57,2
S14,Y95,2
S14,V84,2
S14,Y92,2
S14,W55,2
S14,W17,2
S14,W22,1
S14,W20,1
S14,V48,1
S14,W16,1
S14,W55,1
S14,Y04,1
S14,V80,1
S14,W34,1
S14,W08,1
S14,V19,1
S14,V18,1
S14,W07,1
S14,Y84,1
S14,X80,1
S14,V19,1
S14,V29,1
S14,V43,1
S14,V69,1
